"Run.ID","Future.ID","time","S","Delta.Temp","CO2.Concentration","alfa","epsilon","size.factor","Eta.re","Eta.ce","Gamma.re","Gamma.ce","Nu.re","Nu.ce","k.re","k.ce","lambda.S","sigma.utility","Climate.Model","Beta.Delta.Temp","CO2.base","CO2.Disaster","Delta.Temp.Disaster","qsi","Delta.S","S.0","policy.name","Cost.S.Damage","policy.status","Policy.Duration","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","rho","Region","Ace","Agg.demand.ce.tech","Agg.demand.re.tech","Are","Consumption","Gamma.ce.t","Gamma.re.t","L","Labor.ce","Labor.re","Price.ce","Price.re","Profits.ce","Profits.re","RelLabor","RelPrice","Utility.Consumer","Y","Yce","Yce.0","Yre","Yre.0","labor.growth","sce","sre"
151,151,2012,2402.713,0.959295235776013,381.524,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.997949499956105,0,295,9.9,0,0,0,0,0,0,0,0,0,0.001,"N",246.506398106631,227.093790946262,86.669070044181,120.124979789264,279.594085428584,0.25,0.25,1,0.72377524296344,0.27622475703656,1.17543370055001,1.90269291002036,1.00420874356437,0.383250627735368,0.381644384388694,1.61871563587981,0.996416037514894,313.762860990443,193.2,193.2,45.55074,45.55074,0,0.650436425685692,0.349563574314308
151,151,2012,2402.713,0.959295235776013,381.524,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.997949499956105,0,295,9.9,0,0,0,0,0,0,0,0,0,0.001,"S",75.1125940894952,285.263423725222,64.7040163861718,24.8245156001451,77.9639964708158,0.25,0.25,4,3.26045672859651,0.739543271403495,1.10761996474118,2.32567058853324,1.26143485971293,0.286121160459652,0.226821986293263,2.0997008564004,0.987147212064628,349.967440111394,257.5463,257.54634,27.82166,27.82166,0,0.726177362838094,0.273822637161906
151,151,2017,2388.22677994162,1.08193212765802,396.010220058381,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.997353111515017,0,295,9.9,0,0,0,0,0,0,0,0,-2.94568597807603,0.001,"N",250.557987784378,230.990622984487,87.2624981796285,121.174352900117,283.595356269343,0.25,0.25,1,0.725807879399777,0.274192120600223,1.17378663625713,1.90973239347189,1.0214405348374,0.385874766950317,0.377775067455829,1.62698426995342,0.991497080780649,318.253121164115,196.790980446881,193.2,45.6935738629775,45.55074,0,0.653750409715333,0.346249590284667
151,151,2017,2388.22677994162,1.08193212765802,396.010220058381,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.997353111515017,0,295,9.9,0,0,0,0,0,0,0,0,-2.94568597807603,0.001,"S",78.252619356151,297.474076119066,66.0955161345456,25.4670499606042,80.9942159142982,0.25,0.25,4,3.27281579600925,0.727184203990746,1.1055266453124,2.34535062172288,1.31543036459851,0.292274372346961,0.222189163495681,2.12147814950235,0.98269734908884,363.569592253611,269.079065059537,257.54634,28.181507499289,27.82166,0,0.735586892446435,0.264413107553565
151,151,2022,2372.92265054562,1.20671293767026,411.314349454384,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.996656759984611,1,295,9.9,0,0,0,0,0,0,0,0,-3.11052276628291,0.001,"N",254.697478180243,234.976390361382,87.8485263416705,122.222650945605,287.66928327409,0.25,0.25,1,0.727875632281268,0.272124367718732,1.17211820089917,1.91697426904735,1.03906559817803,0.388466183482867,0.373861076879102,1.63547862969518,0.986601593555232,322.824916703052,200.471582286773,193.2,45.8266591055118,45.55074,0,0.657145526689648,0.342854473310352
151,151,2022,2372.92265054562,1.20671293767026,411.314349454384,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.996656759984611,1,295,9.9,0,0,0,0,0,0,0,0,-3.11052276628291,0.001,"S",81.4503314302586,309.931741801879,67.4123236557503,26.0897489917547,84.0628241823233,0.25,0.25,4,3.28540205264397,0.714597947356031,1.10340699696033,2.36591486793287,1.37051816224791,0.298097295205728,0.217507000941011,2.14419056109895,0.978237715507902,377.344065457629,280.886148679209,257.54634,28.493131587042,27.82166,0,0.74505702512667,0.25494297487333
151,151,2027,2356.77901612239,1.3334040542259,427.457983877612,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.995852836943537,1,295,9.9,0,0,0,0,0,0,0,0,-3.27976999104179,0.001,"N",258.92758270645,239.053917746571,88.4266439574622,123.269430427759,291.817928534464,0.25,0.25,1,0.729978953568,0.270021046432,1.17042834423398,1.92442589450343,1.05709642427534,0.391022619579898,0.369902508986305,1.64420650267396,0.981729463514879,327.480561704033,204.244812528891,193.2,45.9496227992086,45.55074,0,0.660623461710783,0.339376538289217
151,151,2027,2356.77901612239,1.3334040542259,427.457983877612,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.995852836943537,1,295,9.9,0,0,0,0,0,0,0,0,-3.27976999104179,0.001,"S",84.7069865255961,322.641584344023,68.6543589821645,26.692405915777,87.1709537744915,0.25,0.25,4,3.29818481225671,0.701815187743295,1.10126668645344,2.38736385587553,1.42672108596927,0.303589575419132,0.212788314692133,2.16783444486448,0.973771256470437,391.295943326188,292.973162915761,257.54634,28.7573923066648,27.82166,0,0.754569117394546,0.245430882605454
151,151,2032,2339.77388323593,1.46178282912656,444.463116764066,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.994933521275009,1,295,9.9,0,0,0,0,0,0,0,0,-3.45339617979019,0.001,"N",263.251107496142,243.226125918193,88.9963303205021,124.314234861384,296.043430754301,0.25,0.25,1,0.732118257964597,0.267881742035403,1.16871705353711,1.9320948493636,1.07554592881025,0.39354177267726,0.365899551228454,1.65317588505801,0.976880578844107,332.222456238695,208.113781844863,193.2,46.0620918014538,45.55074,0,0.664185857399354,0.335814142600647
151,151,2032,2339.77388323593,1.46178282912656,444.463116764066,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.994933521275009,1,295,9.9,0,0,0,0,0,0,0,0,-3.45339617979019,0.001,"S",88.023804021889,335.608587529149,69.821692453808,27.2748456929608,90.3197306232031,0.25,0.25,4,3.31113490135228,0.68886509864772,1.09911100963705,2.40969959561598,1.48406117405389,0.308751524030739,0.208045011505386,2.19240784096204,0.969300553602237,405.430279982956,305.345487932081,257.54634,28.9752683615983,27.82166,0,0.764103418587879,0.235896581412121
151,151,2037,2321.88490017872,1.59163777992884,462.352099821276,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.993890738048974,1,295,9.9,0,0,0,0,0,0,0,0,-3.63152249478007,0.001,"N",267.670950387643,247.49603055228,89.5570560374436,125.356595650222,300.348005460102,0.25,0.25,1,0.734293915111193,0.265706084888807,1.16698435915532,1.93998892164001,1.09442744710218,0.396021301797575,0.361852494513143,1.66239496392583,0.972054828048693,337.053086589723,212.08170324701,193.2,46.1636945646756,45.55074,0,0.667834299384525,0.332165700615475
151,151,2037,2321.88490017872,1.59163777992884,462.352099821276,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.993890738048974,1,295,9.9,0,0,0,0,0,0,0,0,-3.63152249478007,0.001,"S",91.4019632617018,348.837540079389,70.9145519271951,27.8369280049639,93.5102722967668,0.25,0.25,4,3.32422443363467,0.675775566365328,1.09694493454677,2.43292517910082,1.54255960223106,0.313584148622057,0.203288189427824,2.21791003584518,0.964827876965598,419.752092006584,318.008251000784,257.54634,29.1478556498002,27.82166,0,0.773639204383836,0.226360795616164
151,151,2042,2303.08922118198,1.72276985773438,481.147778818017,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.992716097885475,1,295,9.9,0,0,0,0,0,0,0,0,-3.81424755452654,0.001,"N",272.190122771734,251.866764712994,90.1082792991869,126.396029278086,304.733961719254,0.25,0.25,1,0.736506271796905,0.263493728203095,1.16523031612016,1.94811620432397,1.11375483356086,0.398458811061005,0.357761689605482,1.67187222763872,0.967252099894746,341.975044012181,216.151915401265,193.2,46.2540576887486,45.55074,0,0.67157032933597,0.32842967066403
151,151,2042,2303.08922118198,1.72276985773438,481.147778818017,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.992716097885475,1,295,9.9,0,0,0,0,0,0,0,0,-3.81424755452654,0.001,"S",94.8426103857712,362.333061986561,71.9333228129097,28.3785488450659,96.7436938737021,0.25,0.25,4,3.33742674698502,0.662573253014976,1.09477311737073,2.45704463265485,1.60223680010457,0.318089153478687,0.198528178517636,2.24434140158266,0.960355228910897,434.266384799471,330.96634931698,257.54634,29.2763598417767,27.82166,0,0.783154970493418,0.216845029506582
151,151,2047,2283.3635097176,1.85499240324015,500.873490282404,0.33,3,4,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0.1443,2,"GFDL-ESM2M",3.290828914,285.0510445,2784.237474,6,0.010007156,0.00070503,2402.71314,"FWA",0.991400832498246,1,295,9.9,0,0,0,0,0,0,0,0,-4.0016692605052,0.001,"N",276.811754320667,256.341583573081,90.6494462437086,127.432037377828,309.203706669741,0.25,0.25,1,0.738755649413844,0.261244350586156,1.16345500571293,1.95648510634803,1.13354248256016,0.400851851289679,0.35362755031848,1.68161647570475,0.962472283197704,346.991029816789,220.327887468241,193.2,46.3328066999266,45.55074,0,0.675395435163076,0.324604564836924
