"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2012,120.124979789264,246.506398106631,24.8245156001451,75.1125940894952,2402.713,1.61871563587981,0.381644384388694,0.27622475703656,1.90269291002036,86.669070044181,0.383250627735368,45.55074,0.349563574314308,0.72377524296344,1.17543370055001,227.093790946262,1.00420874356437,193.2,0.650436425685692,313.762860990443,2.0997008564004,0.226821986293263,0.739543271403495,2.32567058853324,64.7040163861718,0.286121160459652,27.82166,0.273822637161906,3.26045672859651,1.10761996474118,285.263423725222,1.26143485971293,257.5463,0.726177362838094,349.967440111394,0.959295235776013,0.25,0.25,0.25,0.25,1,4,279.594085428584,77.9639964708158,0.996416037514894,0.987147212064628,381.524,0.997949499956105,0,9.9,0,0,0,0,0,0,0,0,0,0,0,4956,295,435.704929760525,2176.47861977626
2017,121.174352900117,250.557987784378,25.4670499606042,78.252619356151,2388.22677994162,1.62698426995342,0.377775067455829,0.274192120600223,1.90973239347189,87.2624981796285,0.385874766950317,45.6935738629775,0.346249590284667,0.725807879399777,1.17378663625713,230.990622984487,1.0214405348374,196.790980446881,0.653750409715333,318.253121164115,2.12147814950235,0.222189163495681,0.727184203990746,2.34535062172288,66.0955161345456,0.292274372346961,28.181507499289,0.264413107553565,3.27281579600925,1.1055266453124,297.474076119066,1.31543036459851,269.079065059537,0.735586892446435,363.569592253611,1.08193212765802,0.25,0.25,0.25,0.25,1,4,283.595356269343,80.9942159142982,0.957544942346331,0.949046542563992,396.010220058381,0.997353111515017,0,9.9,0,0,0,0,0,0,0,0,-2.94568597807603,0,0,4956,295,435.704929760525,2176.47861977626
2022,122.243153636282,254.654785973315,26.0936827184487,81.4432461083259,2372.94832409386,1.54972819597514,0.50013669988429,0.33339408330112,1.84435828444486,129.512395612711,1.71811144019822,59.6877175108845,0.678040457711731,0.66660591669888,1.19011726652126,220.110894274052,0.973330374479856,184.948912570138,0.321959542288269,329.797474018109,2.12888639140841,0.265029869022226,0.838019324324965,2.35205384026896,80.8994335865279,0.643927131575328,33.6729304938676,0.336813476654663,3.16198067567504,1.10482825657639,298.836300124983,1.32145411915267,270.482130001824,0.663186523345336,377.703009642184,1.20650752326132,0.25,0.25,0.25,0.25,1,4,291.723497749441,84.08744706025,0.920234249019896,0.91239185407406,411.28867590614,0.996657982884531,1,9.9,0.063,2,0.4,0.15,0,0.063,0.4,0.021,-3.11054452234101,10.462898812005,18.3554881569492,4956,295,435.704929760525,2176.47861977626
2027,124.34169777601,256.694732661886,26.9011371879548,84.3215715607763,2358.23176086777,1.54036753022053,0.506233734834886,0.336092415889476,1.83649996682758,131.958295816208,1.75055875229781,61.0751720499797,0.683691910594375,0.663907584110524,1.19224790889006,221.56672644576,0.97976806434315,185.839475828505,0.316308089405625,333.326259541973,2.134965609785,0.263522696663659,0.834247607453329,2.35755766736779,83.3175906904992,0.663174694860098,34.5984840222675,0.330580079560235,3.16575239254667,1.10426025438658,309.529017115767,1.36873731368592,280.304408210102,0.669419920439765,390.752763947971,1.32220090211327,0.25,0.25,0.25,0.25,1,4,294.827384617645,86.9929420894671,0.884321990118497,0.877102113701888,426.005239132227,0.995927986756026,1,9.9,0.063,2,0.4,0.15,0,0.063,0.4,0.021,-2.97858924130417,10.4887536813132,19.0150447713165,4956,295,435.704929760525,2176.47861977626
2032,126.494424469473,258.713879689121,27.7042783308294,87.2125135264546,2342.92585855416,1.53076892319474,0.512602263877234,0.338887674651026,1.82845658855189,134.475500453538,1.78395198901663,62.5140219905547,0.689524848716505,0.661112325348974,1.19446936820213,222.988042465771,0.98605312378364,186.683768041205,0.310475151283495,336.881029473393,2.14111356324813,0.262011521072958,0.830456827684732,2.36312659219203,85.7164828907152,0.682268917216937,35.5107665527853,0.324317811941683,3.16954317231527,1.1036904500325,320.277659571479,1.41626781062508,290.187941339935,0.675682188058317,403.839640392622,1.43836228948059,0.25,0.25,0.25,0.25,1,4,297.95324964948,89.9067195696222,0.84981056458415,0.843155707176279,441.311141445844,0.995109338660924,1,9.9,0.063,2,0.4,0.15,0,0.063,0.4,0.021,-3.09662655152903,10.5106727344869,19.6782368984062,4956,295,435.704929760525,2176.47861977626
2037,128.703482994094,260.710290871615,28.5031093727422,90.1153352209202,2327.0279236989,1.52092823087533,0.51925698964543,0.341783512061785,1.82022599791167,137.067038995361,1.81833133931247,64.0068778710581,0.695541564242489,0.658216487938215,1.19678625260582,224.372488901137,0.992175145920829,187.479166319467,0.304458435757511,340.462004003302,2.14731431188982,0.260500496983582,0.826657340023167,2.36874624095677,88.096333681981,0.701211577575096,36.4101097801946,0.318034133687676,3.17334265997683,1.10312040852188,331.079255791574,1.46403246911034,300.129753047722,0.681965866312324,416.96088630009,1.55482677080037,0.25,0.25,0.25,0.25,1,4,301.101239415373,92.8281661516051,0.816645358343448,0.810504140209014,457.209076301101,0.994198228515982,1,9.9,0.063,2,0.4,0.15,0,0.063,0.4,0.021,-3.21518629041474,10.5284310308908,20.3448760193385,4956,295,435.704929760525,2176.47861977626
2042,130.97112197807,262.68198428681,29.2976393657712,93.0292294866799,2310.53554281484,1.51084155535573,0.526213457441491,0.344783657145589,1.81180633771652,139.736081765123,1.85373886069612,65.5564930024761,0.701743767186642,0.655216342854411,1.19920340507838,225.717658529402,0.998123486017018,188.222996677239,0.298256232813358,344.069469387787,2.15355238801635,0.258993527954527,0.822858965368348,2.37440263812415,90.457403015201,0.720004745039794,37.2968746454246,0.311736792788693,3.17714103463165,1.10255160326572,341.930542632827,1.51201685952236,310.126566067329,0.688263207211307,430.113493145113,1.67144224072611,0.25,0.25,0.25,0.25,1,4,304.271557069713,95.7566114660106,0.784773885727283,0.779100290035295,473.701457185156,0.99319086265582,1,9.9,0.063,2,0.4,0.15,0,0.063,0.4,0.021,-3.33421137866071,10.541796630135,21.0147550420061,4956,295,435.704929760525,2176.47861977626
2047,133.299692457125,264.626937537914,30.087884152636,95.9533179652225,2293.44660096822,1.50050528969871,0.533488094522406,0.347891905015772,1.80319608595788,142.485943834676,1.89021853091081,67.1657692708098,0.708132489806862,0.652108094984228,1.20172591082298,227.021096633653,1.00388728931401,188.91254202731,0.291867510193138,347.703787577728,2.15981265648721,0.257494306043798,0.819071083841009,2.38008208075317,92.7999907801065,0.738650806613336,38.17145287064,0.305433795726784,3.18092891615899,1.10198543082168,352.827961012355,1.56020524359663,320.174796457403,0.694566204273216,443.294195450998,1.78806877513257,0.25,0.25,0.25,0.25,1,4,307.464470870727,98.6913278751998,0.75414570647725,0.748898430880652,490.790399031785,0.992083440104024,1,9.9,0.063,2,0.4,0.15,0,0.063,0.4,0.021,-3.45364095092453,10.550530884415,21.6876479974796,4956,295,435.704929760525,2176.47861977626
2052,135.691650677488,266.543094010991,30.8738673549426,98.8866506331596,2275.75930025097,1.4899161664548,0.54109824895589,0.351112104190949,1.79439409914973,145.32008847029,1.92781629364686,68.8377627067972,0.714707983476313,0.648887895809051,1.20435910392155,228.28030849868,1.00945552418116,189.545051600781,0.285292016523687,351.365406669613,2.16608020047748,0.256006344475302,0.815302711173004,2.3857710357242,95.1244402925395,0.757152494952498,39.0342684406542,0.299133373925577,3.184697288827,1.10142322301746,363.767652857449,1.60858056093564,330.270549281566,0.700866626074423,456.499471138471,1.90457797213735,0.25,0.25,0.25,0.25,1,4,310.680323439692,101.631530548609,0.724712345998216,0.71985424484724,508.477699749025,0.990872127270695,1,9.9,0.063,2,0.4,0.15,0,0.063,0.4,0.021,-3.57341052136983,10.554388817834,22.3633098275354,4956,295,435.704929760525,2176.47861977626
2057,138.149560574932,268.428370200232,31.6556213787529,101.828205739924,2257.47217798423,1.4790713098097,0.54906222754673,0.354448141451546,1.78539965820043,148.242130019081,1.96658009683312,70.5756887190315,0.721469608551061,0.645551858548454,1.20710857303434,229.492768204482,1.01481702100022,190.11775189998,0.278530391448939,355.054872180314,2.1723402286909,0.254533004522755,0.81156256106497,2.39145605629475,97.4311417557594,0.775512915919143,39.8857790122539,0.292843946461588,3.18843743893503,1.10086625691036,374.745459661445,1.65712442262291,340.409615890297,0.707156053538412,469.725543454992,2.02085227817818,0.25,0.25,0.25,0.25,1,4,313.919541763768,104.576377890165,0.696427218728639,0.691924821401699,526.764822015774,0.989553031056289,1,9.9,0.063,2,0.4,0.15,0,0.063,0.4,0.021,-3.69345197226795,10.5531196015944,23.0414762735146,4956,295,435.704929760525,2176.47861977626
