"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2062,144.736317857934,262.698724956057,36.6987743829965,97.6891959118169,2281.94076034093,1.43995833591929,1.05957134395773,0.514462073414572,1.75313433860142,201.432212833453,2.67219973544858,103.408499598914,0.871648184540167,0.485537926585428,1.21748962790802,171.096540675547,0.756588902867268,140.532236787543,0.128351815459833,343.645451633466,1.92699519993687,0.591655343569301,1.4868931165525,2.17101600652315,173.545532757952,1.53483669171133,79.9374727024156,0.559163233462834,2.5131068834475,1.12663280458315,293.322006881569,1.2970699144303,260.352801452552,0.440836766537166,456.993732581675,1.86432687159168,0.25,0.25,0.25,0.25,1,4,303.077070376336,101.537964378733,0.473423654875405,0.470285536342818,502.29623965907,0.991302812972036,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0,-2.3985730411209,46.9701897416809,87.2291837186152,4360,245,1915.53651800352,4012.73780801579
2067,147.93720386309,263.521128012493,38.2375824609692,99.4768621669683,2269.8770126285,1.42198335081048,1.08652827831747,0.520734988165903,1.73840060112225,205.788716694955,2.72999311567527,106.54037102029,0.878277425305111,0.479265011834097,1.22251825250375,170.460216012292,0.753775075206354,139.433677708439,0.121722574694889,346.81872007758,1.89760233580008,0.610126157218868,1.51572261461232,2.14496960930311,181.037515046508,1.60109578307131,84.4009697206508,0.571749720198389,2.48427738538768,1.13035780407528,296.72144507249,1.31210223011055,262.502230712009,0.428250279801611,467.5316838674,1.94242917052344,0.25,0.25,0.25,0.25,1,4,305.845211305761,103.87593327761,0.439472434144817,0.436642335472033,514.359987371504,0.990455089230245,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0,-2.4184429556661,46.6767563226615,88.2158856302113,4360,245,1915.53651800352,4012.73780801579
2072,151.233726117763,264.302673581822,39.8361737853352,101.200848056529,2257.72891933531,1.40392359697513,1.11466177866351,0.527111138958585,1.7236593242702,210.260743143896,2.78931901854692,109.786583790059,0.884790825396252,0.472888861041415,1.22774439291708,169.768688988691,0.750717142707991,138.276900279973,0.115209174603748,350.041123195046,1.86761510373216,0.629876349657936,1.54582609850159,2.1184867655212,188.818202292028,1.6699081810707,89.1288089994626,0.58524050370101,2.45417390149841,1.13432728257965,299.770268235296,1.32558412613648,264.271408119153,0.41475949629899,478.001628507004,2.01924796100981,0.25,0.25,0.25,0.25,1,4,308.655918035807,106.198586016645,0.407955933838707,0.405401290767536,526.508080664693,0.989572007416304,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0,-2.43401303679178,46.363844146138,89.0961263800534,4360,245,1915.53651800352,4012.73780801579
2077,154.628635321171,265.043798969813,41.4987122675536,102.858332532248,2245.51846550417,1.3857937672804,1.14401797828909,0.533586000618338,1.70892491509522,214.85073586418,2.85020986197422,113.150472890723,0.891173954772756,0.466413999381662,1.23317405190021,169.02327231513,0.747420910177507,137.063597838992,0.108826045227244,353.31631609242,1.83703425905541,0.651021821326311,1.57725794515139,2.09157712478963,196.90492241067,1.74142713379997,94.1418416165145,0.599641198749716,2.42274205484861,1.13856185015575,302.455180395521,1.337456807709,265.646684327379,0.400358801250284,488.407766561152,2.09469533543282,0.25,0.25,0.25,0.25,1,4,311.512436601693,108.506862841389,0.378699571569039,0.37639156160913,538.718534495826,0.988655394092794,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0,-2.44514553025909,46.0317604895454,89.8658405517564,4360,245,1915.53651800352,4012.73780801579
2082,158.124704711746,265.745063259584,43.2294899132535,104.446568987283,2233.26827671357,1.36760883671946,1.17464398819914,0.540154615915721,1.69421189060671,219.56112889006,2.91269793585554,116.635361312622,0.897413002382829,0.459845384084279,1.23881320822018,168.22545212529,0.743892949298034,135.795655881795,0.102586997617171,356.648121844248,1.80586975724708,0.673685510904336,1.61006474995491,2.06425908745478,205.315044758307,1.81580625584247,99.4618582551378,0.614943460874298,2.38993525004509,1.14308303750631,304.763931292953,1.34766610417744,266.615741195679,0.385056539125702,498.755488446254,2.16868899672598,0.25,0.25,0.25,0.25,1,4,314.418163171676,110.801971988568,0.351541281339452,0.349454360469915,550.96872328643,0.987707277713212,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0,-2.45171683111293,45.6808647561101,90.5212762599647,4360,245,1915.53651800352,4012.73780801579
2087,161.724728228369,266.40714289794,45.0328828693391,105.962939175329,2221.00153418421,1.34938397893298,1.20658787803143,0.546811613552354,1.67953479350712,224.39434845171,2.97681542656038,120.244554853685,0.903494922474183,0.453188386447646,1.24466780377458,167.37687928378,0.740140560192874,134.475141701418,0.0965050775258167,360.04052369711,1.77414145922442,0.697997017928443,1.64428325976685,2.03656031517334,214.065705733215,1.89319710150455,105.111399912059,0.631121931019484,2.35571674023315,1.14791315235012,306.685702423961,1.35616417611875,267.168036010463,0.368878068980516,509.05150174471,2.24115216554295,0.25,0.25,0.25,0.25,1,4,317.376636996715,113.085418349098,0.326330616355105,0.32444211766952,563.23546581579,0.986729882159124,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0,-2.45362153800675,45.3115664374117,91.059112176436,4360,245,1915.53651800352,4012.73780801579
2092,165.431519096703,267.030826066049,46.9132953476045,107.405016241087,2208.74186691602,1.33113447984704,1.23989866113387,0.553551230976769,1.66490810660458,229.35281578061,3.04259445414557,123.981337698882,0.90940757156962,0.446448769023231,1.25074373161448,166.479358896785,0.736171725041583,133.104292021429,0.0905924284303804,363.497656291619,1.74187978311783,0.724091917330025,1.67993808230683,2.00851815496764,223.173482865338,1.97374628246105,111.113500424861,0.648131222603539,2.32006191769318,1.15307507121562,308.211537132269,1.36291141719889,267.295291370178,0.351868777396461,519.303949839501,2.31201357469427,0.25,0.25,0.25,0.25,1,4,320.391532469251,115.35903029044,0.302927916139133,0.301217701333255,575.495133083978,0.985725617764119,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0,-2.45077741755286,44.9243226318057,91.47658799845,4360,245,1915.53651800352,4012.73780801579
2097,169.247908881023,267.617005904195,48.8750911046858,108.770636295088,2196.51321862361,1.31287564974118,1.27462628479698,0.560367341798631,1.65034616722775,234.438950861301,3.11006712212602,127.848968880026,0.915139832916764,0.439632658201369,1.25704682507677,165.534838165351,0.731995054367182,131.685498792172,0.0848601670832363,367.023796041764,1.70912623152355,0.752110717608703,1.71703924883284,1.98017990982686,232.654021424827,2.05759216548117,117.491355341127,0.665903226444974,2.28296075116716,1.1585919596247,309.33480400936,1.36787850332939,266.992016852561,0.334096773555026,529.522514546414,2.3812075544958,0.25,0.25,0.25,0.25,1,4,323.466650416762,117.624982864158,0.281203533346272,0.27965368940286,587.723781376388,0.984697069289761,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0,-2.44313024625498,44.5196351519381,91.7716451200674,4360,245,1915.53651800352,4012.73780801579
2102,173.176747047461,268.166672700889,50.9225133508793,110.057976684068,2184.33968843402,1.29462273507489,1.31082162664324,0.567253487473792,1.63586308295431,239.655177114732,3.17926557960404,131.850679711979,0.920681725568359,0.432746512526208,1.26358284821847,164.545392766824,0.727619726814896,130.221293363405,0.0793182744316412,370.623350856182,1.67593370334879,0.782197434745761,1.75557975675651,1.95160287405516,242.521624311877,2.14486124541424,124.267917175153,0.68434508857716,2.24442024324349,1.16448691863858,310.051674345755,1.37104850395693,266.256038932788,0.31565491142284,539.718492854821,2.44867420622851,0.25,0.25,0.25,0.25,1,4,326.60590879608,119.885815157751,0.261037115994812,0.259631690623241,599.897311565978,0.983646980391241,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0,-2.43065929341652,44.0980472535115,91.9430716810193,4360,245,1915.53651800352,4012.73780801579
2107,177.220901068745,268.680905181847,53.0595953706802,111.265637836731,2172.24534575303,1.27639083145313,1.34853649801335,0.574202912815743,1.62147264997521,245.003926970201,3.25022209518668,135.989672275109,0.926024495677449,0.425797087184257,1.27035748770556,163.513211987977,0.723055423410834,128.714329289549,0.0739755043225508,374.300849399399,1.64236649196186,0.814497780540963,1.79553326386133,1.92285404904249,252.788823260159,2.23566435291284,131.465424214614,0.703338268902173,2.20446673613867,1.17078256190284,310.361586365852,1.3724189349098,265.089006673817,0.296661731097827,549.904836973049,2.51435965455554,0.25,0.25,0.25,0.25,1,4,329.813332966854,122.144439341194,0.242316941144788,0.241041711537761,611.991654246974,0.982578234232779,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0,-2.41338239237624,43.6601400133349,91.9906437332991,4360,245,1915.53651800352,4012.73780801579
