"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2082,158.124398066746,265.745578604109,44.4430084085908,102.502212560739,2237.79774221682,1.36761239058974,1.17463788335983,0.540153324996348,1.6942147593781,219.560733264481,2.91269268748661,116.634953652846,0.897412286673064,0.459846675003652,1.23881208669623,168.226023302451,0.743895475043437,135.796239889046,0.102587713326936,356.648335898841,1.72112237080541,0.741662905013038,1.70334432197713,1.99054319603641,228.339226244108,2.01943211690289,108.97641677098,0.673944772784051,2.29665567802287,1.15653786726676,292.480941767054,1.29335072449391,252.89352821475,0.326055227215949,497.735645787324,2.1415235644836,0.25,0.25,0.25,0.25,1,4,314.418358108702,110.254582372727,0.351541688745795,0.349439520974309,546.439257783182,0.988061127957602,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.3136871114885,45.6301374512682,85.4912593847657,4960,245,1911.31096958114,3630.73254935104
2087,161.724411758084,266.407664211171,46.3989496345981,103.792336035298,2226.26471472101,1.3493875172408,1.20658155031063,0.546810313963141,1.67953763628128,224.393942913937,2.97681004669629,120.24413401637,0.903494231582841,0.453189686036859,1.24466664677287,167.377454570353,0.7401431041101,134.47572890647,0.0965057684171589,360.040732511842,1.68623877555737,0.772666197675295,1.74351200172617,1.96045943803824,238.526402145338,2.10952750057337,115.585192757072,0.69268158692395,2.25648799827383,1.1626226762519,293.270344580672,1.29684146373573,252.248945914358,0.30731841307605,507.818336765771,2.21025627787559,0.25,0.25,0.25,0.25,1,4,317.376827325803,112.476417761827,0.32633106467398,0.324427495529574,557.972285278991,0.987152638642295,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.30312878785391,45.2576644264989,85.6275633642335,4960,245,1911.31096958114,3630.73254935104
2092,165.431192568151,267.03135312697,48.4383230210404,105.000594676379,2214.80150458521,1.33113800054255,1.23989210238507,0.553549923706064,1.66491092148752,229.352400202871,3.04258894109129,123.980903433656,0.909406906443671,0.446450076293936,1.25074253819583,166.47993787969,0.736174285303987,133.10488193664,0.0905930935563286,363.497859316444,1.65108933340689,0.80591439573864,1.78505558766314,1.93030981629634,249.114024615605,2.20316443370041,122.601212192402,0.711901180987369,2.21494441233686,1.16911288640773,293.651937024802,1.29852886552368,251.175006655766,0.288098819012631,517.872040031974,2.27717929378324,0.25,0.25,0.25,0.25,1,4,320.391717699254,114.691206702333,0.302928404313052,0.301203502389438,569.43549541479,0.986225394774221,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.28771028340379,44.8671499898783,85.6375730265585,4960,245,1911.31096958114,3630.73254935104
2097,169.247572061107,267.61753848406,50.5643173460676,106.126225474486,2203.43217616694,1.3128791508186,1.27461948667035,0.56036602787404,1.65034895238982,234.438525115768,3.11006147418578,127.848520943802,0.915139194350172,0.43963397212596,1.25704559430379,165.53542042211,0.731997629106572,131.686090920029,0.0848608056498279,367.02399271759,1.61575099325638,0.84155245987375,1.82791960198939,1.9001713796942,260.110691938421,2.3004189595034,130.043616055972,0.731448974639922,2.17208039801061,1.17602983852395,293.630128986339,1.29843243037759,249.679148749218,0.268551025360078,527.910527435156,2.34223654064694,0.25,0.25,0.25,0.25,1,4,323.466830048515,116.902038009113,0.281204059866594,0.279640083451572,580.804823833065,0.985282284948811,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.2675035235015,44.4591115321227,85.5225264985453,4960,245,1911.31096958114,3630.73254935104
2102,173.176399703107,268.167210564572,52.7797092638703,107.169093804121,2192.18026523609,1.29462621458141,1.31081458058437,0.567252167957536,1.63586583663862,239.65474107288,3.17925979507282,131.850217869205,0.920681114196246,0.432747832042464,1.26358157915685,164.545977867775,0.7276223141313,130.221887199061,0.0793188858037543,370.623540616622,1.58031080025637,0.879721164685557,1.87202481136657,1.87012893282975,271.522220167624,2.40134251516247,137.929585832853,0.75114951794298,2.12797518863343,1.18339312274925,293.213485720151,1.29659003385451,247.773525199268,0.24885048205702,537.949221116612,2.4053799706019,0.25,0.25,0.25,0.25,1,4,326.606082323985,119.112375686358,0.261037678919302,0.259618814524414,592.056734763915,0.984326281514424,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.24262876592856,44.0341110712096,85.2849359696512,4960,245,1911.31096958114,3630.73254935104
2107,177.220542965647,268.681448090498,55.0867891918044,108.129750524996,2181.06853091012,1.27639428750785,1.34852919523917,0.574201588795594,1.62147537051374,245.003480500398,3.25021617231828,135.989196296269,0.92602391197065,0.425798411204406,1.27035617942137,163.513799500092,0.723058021389408,128.714924325058,0.0739760880293499,374.301031672558,1.54486408364498,0.920554497287218,1.91726816101808,1.84027308759767,283.351391219332,2.50595970394377,146.273845698501,0.770811873010921,2.08273183898192,1.19122006076786,292.41486783414,1.29305854556257,245.475103605667,0.229188126989079,548.005071676422,2.46656989696254,0.25,0.25,0.25,0.25,1,4,329.813499880504,121.326031516375,0.242317538121601,0.241029671751746,603.168469089878,0.983360408507262,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.21325658379046,43.5927512398469,84.9286321730809,4960,245,1911.31096958114,3630.73254935104
2112,181.382887991349,269.161408759276,57.4873041674219,109.009465650432,2170.11870770443,1.25819822986268,1.38781608660344,0.581207277390256,1.6071909611585,250.487191229075,3.32296307884491,140.268628653602,0.931160132391223,0.418792722609744,1.27737499784426,162.441172344319,0.718314864106576,127.16795977568,0.0688398676087767,378.061104305092,1.50951213637688,0.964177158519457,1.9635238182817,1.81069790132675,295.597829435717,2.61426720352948,155.088232972584,0.790236830407985,2.0364761817183,1.19952523579756,291.25139035148,1.28791364813424,242.80555478087,0.209763169592015,558.09636884672,2.52577528526702,0.25,0.25,0.25,0.25,1,4,333.09320551195,123.547122202973,0.224939924634029,0.223770441412231,614.118292295566,0.982387707427401,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.17960610214135,43.1356706706986,84.4587533224018,4960,245,1911.31096958114,3630.73254935104
2117,185.666340827321,269.608319203854,59.9824239861666,109.810233212015,2159.35126918871,1.24005258569436,1.42872897496117,0.588262004402534,1.5930255538714,256.108343638872,3.39753328671328,144.691658407378,0.936083669591193,0.411737995597466,1.2846435483858,161.330464569916,0.713403314328169,125.583835899564,0.0639163304088072,381.908495658492,1.47435948065002,1.01070236823659,2.01064540272658,1.78149821166978,308.258031808594,2.72623403331521,164.381377595482,0.80922546117477,1.98935459727342,1.20832011124203,289.744181295531,1.28124876968884,239.790911861679,0.19077453882523,568.242490264345,2.58297395504598,0.25,0.25,0.25,0.25,1,4,336.449409444555,125.780012314326,0.208808561908157,0.207746170371718,624.885730811295,0.981411202028322,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.14194374005358,42.6635388092765,83.881672388804,4960,245,1911.31096958114,3630.73254935104
2122,190.073829226131,270.023464525093,62.5727350855996,110.534744263523,2148.78521418382,1.22197150686322,1.47132257335408,0.595358367708834,1.57899156539406,261.869438459071,3.47395997059804,149.261401883643,0.940789796226312,0.404641632291166,1.29216725310339,160.184108421509,0.708334127439913,123.965460382003,0.0592102037736885,385.84803071335,1.43951087474895,1.06023016596429,2.0584693564431,1.75276682947861,321.325562803701,2.84180327743593,174.158524413838,0.827588237546729,1.9415306435569,1.21761277405027,287.917939389961,1.27317312798241,236.461004291396,0.172411762453271,578.463600556447,2.63815265822635,0.25,0.25,0.25,0.25,1,4,339.886399458054,128.029245791889,0.193834076625853,0.192868654586543,635.451785816185,0.980433863411327,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.10057594497969,42.1770502085424,83.2048624888041,4960,245,1911.31096958114,3630.73254935104
2127,194.608304998586,270.408177597936,65.2582643153458,111.186327905232,2138.43788693783,1.20396868300843,1.51565262515874,0.602488837290522,1.56510082412126,267.773015117677,3.55227681855111,153.980951189658,0.945275170997541,0.397511162709478,1.29995144077207,159.004582980001,0.703118265937565,122.315786569354,0.0547248290024593,389.884611764161,1.4050682548298,1.11284636985517,2.10681928555261,1.72459177799573,334.791409080286,2.96089522190605,184.421520898066,0.845153798713616,1.89318071444739,1.22740783023714,285.800311023761,1.26380897534707,232.848694609145,0.154846201286384,588.780319415322,2.69130700125094,0.25,0.25,0.25,0.25,1,4,343.408531331324,130.299470273998,0.179933503846487,0.179055963176732,645.799113062174,0.979458576911378,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.05584338075944,41.6769184081916,82.436706473733,4960,245,1911.31096958114,3630.73254935104
2132,199.272746893947,270.763828317298,68.0385313900919,111.768863717504,2128.32483977532,1.18605727828176,1.56177595103114,0.609645800758849,1.55136451788905,273.821660526776,3.63251814854821,158.853378192141,0.949537825212779,0.390354199241151,1.30800134723385,157.794397020514,0.697766823624711,120.637793955041,0.050462174787221,394.02320843878,1.37112783060178,1.16862228762896,2.15551097910491,1.69705377871497,348.64447053526,3.08341169741384,195.168975292755,0.861776434869616,1.84448902089509,1.23770646386059,283.421128036587,1.25328822817779,228.988969769581,0.138223565130384,599.213381273268,2.74244119539282,0.25,0.25,0.25,0.25,1,4,347.02021977188,132.595359397199,0.167029827622812,0.166231995704071,655.912160224682,0.978488112113898,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-2.00811116722345,41.1638695329652,81.5862634202047,4960,245,1911.31096958114,3630.73254935104
2137,204.070163977252,271.091812943919,70.9126259676935,112.286671806323,2118.45974396129,1.16824987549136,1.60975050533865,0.616821608826459,1.53779314980448,280.018018190082,3.71471902930963,163.881739493453,0.953577129577782,0.383178391173541,1.31632211743887,156.55607222068,0.692290951359846,118.934469114055,0.0464228704222179,398.268848420846,1.33777753756845,1.22761520228384,2.20435773831179,1.67022415861546,362.872150140088,3.20924129583894,206.396573091631,0.877341535201033,1.79564226168821,1.24850665503867,280.811562117962,1.24174872768563,224.917953768748,0.122658464798967,609.783310093861,2.791567632952,0.25,0.25,0.25,0.25,1,4,350.725929975114,134.92153845724,0.155051554542552,0.154326070406124,665.777256038707,0.977525097152319,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-1.95775932250274,40.6386357712811,80.6630091299562,4960,245,1911.31096958114,3630.73254935104
2142,209.003599460273,271.393543718613,73.8793027499321,112.744388966924,2108.85435117504,1.15055842819169,1.65963544185479,0.624008620030039,1.52439650245038,286.364797512339,3.79891540379869,169.069082320002,0.957393742887049,0.375991379969961,1.32491880907451,155.292126970409,0.686701785463148,117.208787366287,0.0426062571129511,402.626609025912,1.30509501162363,1.28986957094835,2.25317561718444,1.64416330982201,377.460995101802,3.33826504068034,218.09752304078,0.891768549031066,1.74682438281557,1.25980353551161,278.003259727313,1.22933041451418,220.671915811392,0.108231450968934,620.510130929927,2.83870630076533,0.25,0.25,0.25,0.25,1,4,354.53016994974,137.282518394759,0.143932317834936,0.143272541256591,675.382648824962,0.976571998133765,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-1.90517260233235,40.1019489168441,79.6765702795243,4960,245,1911.31096958114,3630.73254935104
2147,214.076134941808,271.670438879352,76.937086700164,113.146840193434,2099.5185040746,1.13299422098427,1.71149118855676,0.631199244083744,1.5111836105463,292.864783198819,3.88514421391553,174.418451232179,0.960989544689667,0.368800755916256,1.33379639768461,154.005060990822,0.681010379701413,115.46369540221,0.0390104553103333,407.101609744809,1.27314618767416,1.35541881233243,2.30178820893468,1.61891976799014,392.397340037572,3.47036207529229,230.263092962593,0.90501137685627,1.69821179106532,1.27158984856849,275.027518907024,1.21617168860686,216.286343600997,0.0949886231437301,631.413134694869,2.88388405686978,0.25,0.25,0.25,0.25,1,4,358.437483712557,139.682641888951,0.133610509850675,0.133010441843676,684.718495925398,0.975631104123569,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-1.85073067958619,39.5545341467779,78.6364711179566,4960,245,1911.31096958114,3630.73254935104
2152,219.290895006272,271.923913206539,80.0843802137274,113.498914416133,2090.46019132298,1.11556783814439,1.76537953116608,0.638385983287318,1.49816274199506,299.520844636599,3.97344352494912,179.932895550427,0.964367554293051,0.361614016712682,1.34295978314243,152.697340947916,0.675227641671684,113.702095077349,0.035632445706949,411.69900584673,1.2419845554042,1.42428751193586,2.35003068724061,1.59452991062024,407.66790720892,3.60541497135569,242.883190380436,0.917056451066156,1.64996931275939,1.28385647283778,271.914559808282,1.20240618347222,211.795138756636,0.0829435489338437,642.51070607571,2.92713380500185,0.25,0.25,0.25,0.25,1,4,362.452445436576,142.126043854384,0.124028940881103,0.123483154184125,693.776808677024,0.974704517728118,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-1.79479974381985,38.9971041934772,77.5519087020543,4960,245,1911.31096958114,3630.73254935104
2157,224.651052127844,272.155369200691,83.3195649584982,113.805451841378,2081.68564002751,1.09828914050556,1.82136370499816,0.645561471486835,1.48534138707316,306.335945159113,4.06385264848079,185.615477386291,0.967531838653028,0.354438528513166,1.35241379732612,151.371387212023,0.669364274251567,111.926828542641,0.0324681613469718,416.423983106884,1.21165103924203,1.49649385769899,2.39775291749094,1.57101821787537,423.260328810103,3.74331434799655,255.946944341225,0.927919018350199,1.60224708250906,1.29659296859774,268.692925334063,1.18816011582723,207.229972583186,0.0720809816498006,653.82021746637,2.96849360653008,0.25,0.25,0.25,0.25,1,4,366.579654611667,144.616627022518,0.115134522428211,0.11463810071792,702.551359972488,0.973794150957541,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-1.73772569596609,38.4303540348379,76.4315679358496,4960,245,1911.31096958114,3630.73254935104
